"","PoolID","Removal_Control","Foundation_spp","Functional_Group","Deltacover","Mytilusdelta","Phyllodelta","SAVav","THav","SAav","Vav","Depthav"
"1","1","Control","Phyllospadix","Anemone",-0.273782741646317,0,-13.5178806679001,12.3855386070134,0.927449,3.61,0.291468955411903,0.28
"2","1","Control","Phyllospadix","ArticulatedCorallines",0.304661535298672,0,-13.5178806679001,12.3855386070134,0.927449,3.61,0.291468955411903,0.28
"3","1","Control","Phyllospadix","CorticatedFoliose",0.493859256627429,0,-13.5178806679001,12.3855386070134,0.927449,3.61,0.291468955411903,0.28
"4","1","Control","Phyllospadix","CorticatedMacro",-4.32577181113768,0,-13.5178806679001,12.3855386070134,0.927449,3.61,0.291468955411903,0.28
"5","1","Control","Phyllospadix","Crustose",-6.36563480682893,0,-13.5178806679001,12.3855386070134,0.927449,3.61,0.291468955411903,0.28
"6","1","Control","Phyllospadix","Filamentous",4.43625082288124,0,-13.5178806679001,12.3855386070134,0.927449,3.61,0.291468955411903,0.28
"7","1","Control","Phyllospadix","FoiloseAlgae",5.12279821079192,0,-13.5178806679001,12.3855386070134,0.927449,3.61,0.291468955411903,0.28
"8","1","Control","Phyllospadix","LeatheryMacro",-0.029730051135688,0,-13.5178806679001,12.3855386070134,0.927449,3.61,0.291468955411903,0.28
"9","1","Control","Phyllospadix","Microalgae",0.448339077398948,0,-13.5178806679001,12.3855386070134,0.927449,3.61,0.291468955411903,0.28
"10","1","Control","Phyllospadix","SuspensionFeeder",0.728819999940562,0,-13.5178806679001,12.3855386070134,0.927449,3.61,0.291468955411903,0.28
"11","2","Removal","Phyllospadix","Anemone",0.428510476346218,0,51.6372795969773,9.69461597357225,0.940149,2.2355,0.230525964404787,0.28
"12","2","Removal","Phyllospadix","ArticulatedCorallines",-5.22280760500642,0,51.6372795969773,9.69461597357225,0.940149,2.2355,0.230525964404787,0.28
"13","2","Removal","Phyllospadix","CorticatedFoliose",3.02895574682846,0,51.6372795969773,9.69461597357225,0.940149,2.2355,0.230525964404787,0.28
"14","2","Removal","Phyllospadix","CorticatedMacro",-0.418181635502872,0,51.6372795969773,9.69461597357225,0.940149,2.2355,0.230525964404787,0.28
